Iterations,Carleton92, Carleton91,EarlHaig83,EdHEC92,KingFahd93,LSE91,Pur93,Rye92,St.Andrews83,Trent92,TorontoAS92,TorontoE92,YorkMills83,Car-f-92 , Car-s-91 ,Ear-f-83 ,Hec-s-92 ,Kfu-s-93 ,Lse-f-91 ,Pur-s-93,Rye-s-93,Sta-f-83,Tre-s-92,Uta-s-92,Ute-s-92,yor-f-83
74060,6.16262,8.20873,46.64062,13.66442,21.19598,17.10877,9.85589,15.01592,182.49908,12.27664,5.92801,33.32495,46.97757,,,,,,,,,,,,,
74070,6.16262,8.20873,46.64062,13.66442,21.19598,17.10877,9.85589,15.01592,182.49908,12.27664,5.92801,33.32495,46.97757,,,,,,,,,,,,,
74080,6.16262,8.20867,46.64062,13.66442,21.19598,17.10877,9.85589,15.01592,182.49908,12.27664,5.92801,33.32495,46.97757,,,,,,,,,,,,,
74090,6.16262,8.20867,46.64062,13.66442,21.19598,17.10877,9.85589,15.01592,182.49908,12.27664,5.92801,33.32495,46.97757,,,,,,,,,,,,,
74100,6.16262,8.20867,46.64062,13.66442,21.19598,17.10877,9.85589,15.01592,182.49908,12.27664,5.92801,33.32495,46.97757,,,,,,,,,,,,,
74110,6.16262,8.20867,46.64062,13.66442,21.19598,17.10877,9.85589,15.01592,182.49908,12.27664,5.92801,33.32495,46.97757,,,,,,,,,,,,,
74120,6.16262,8.20867,46.64062,13.66442,21.19598,17.10877,9.85533,15.01592,182.49908,12.27664,5.92801,33.32495,46.97757,,,,,,,,,,,,,
74130,6.16262,8.20867,46.64062,13.66442,21.19598,17.10877,9.85533,15.01592,182.49908,12.27664,5.92801,33.32495,46.97757,,,,,,,,,,,,,
74140,6.16262,8.20867,46.64062,13.66442,21.19598,17.10877,9.85526,15.01592,182.49908,12.27664,5.92801,33.32495,46.97757,,,,,,,,,,,,,
74150,6.16262,8.20867,46.64062,13.66442,21.19598,17.10877,9.85526,15.01592,182.49908,12.27664,5.92801,33.32495,46.97757,,,,,,,,,,,,,
74160,6.16262,8.20867,46.64062,13.66442,21.19598,17.10877,9.85173,15.01592,182.49908,12.27664,5.92801,33.32495,46.97757,,,,,,,,,,,,,
74170,6.16262,8.20867,46.64062,13.66442,21.19598,17.10877,9.85173,15.01592,182.49908,12.27664,5.92801,33.32495,46.97757,,,,,,,,,,,,,
74180,6.16262,8.20867,46.64062,13.66442,21.19598,17.10877,9.85173,15.01592,182.49908,12.27664,5.92801,33.32495,46.97757,,,,,,,,,,,,,
74190,6.16262,8.20867,46.64062,13.66442,21.19598,17.10877,9.8513,15.01592,182.49908,12.27664,5.92801,33.32495,46.97757,,,,,,,,,,,,,
74200,6.16262,8.20867,46.64062,13.66442,21.19598,17.10877,9.8513,15.01592,182.49908,12.27664,5.92801,33.32495,46.97757,,,,,,,,,,,,,
74210,6.16262,8.20867,46.64062,13.66442,21.19598,17.10877,9.8513,15.01592,182.49908,12.27664,5.92801,33.32495,46.97757,,,,,,,,,,,,,
74220,6.16262,8.20867,46.64062,13.66442,21.19598,17.10877,9.8513,15.00695,182.49908,12.27664,5.92801,33.32495,46.97757,,,,,,,,,,,,,
74230,6.16262,8.20867,46.64062,13.66442,21.19598,17.10877,9.8513,15.00695,182.49908,12.27664,5.92801,33.32495,46.97757,,,,,,,,,,,,,
74240,6.16262,8.20867,46.64062,13.66442,21.19598,17.10877,9.8513,15.00695,182.49908,12.27664,5.92801,33.32495,46.97757,,,,,,,,,,,,,
74250,6.16262,8.20867,46.64062,13.66442,21.19598,17.10877,9.8513,15.00695,182.49908,12.27664,5.92801,33.32495,46.97757,,,,,,,,,,,,,
74260,6.16262,8.20867,46.64062,13.66442,21.19598,17.10877,9.8513,15.00695,182.49908,12.27664,5.92801,33.32495,46.97757,,,,,,,,,,,,,
74270,6.16262,8.20867,46.64062,13.66442,21.19598,17.10877,9.8513,15.00695,182.49908,12.27664,5.92801,33.32495,46.97757,,,,,,,,,,,,,
74280,6.16262,8.20867,46.64062,13.66442,21.19598,17.10877,9.8513,15.00695,182.49908,12.27664,5.92801,33.32495,46.97757,,,,,,,,,,,,,
74290,6.16262,8.20867,46.64062,13.66442,21.19598,17.10877,9.8513,15.00695,182.49908,12.27664,5.92801,33.32495,46.97757,,,,,,,,,,,,,
74300,6.16262,8.20867,46.64062,13.66442,21.19598,17.10877,9.8513,15.00695,182.49908,12.27664,5.92801,33.32495,46.97757,,,,,,,,,,,,,
74310,6.16262,8.20867,46.64062,13.66442,21.19598,17.10877,9.8513,15.00695,182.49908,12.27664,5.92801,33.32495,46.97757,,,,,,,,,,,,,
74320,6.16262,8.20867,46.64062,13.66442,21.19598,17.10877,9.8513,15.00695,182.49908,12.27664,5.92801,33.32495,46.97757,,,,,,,,,,,,,
74330,6.16262,8.20867,46.64062,13.66442,21.19598,17.10877,9.8513,15.00695,182.49908,12.27664,5.92801,33.32495,46.97757,,,,,,,,,,,,,
74340,6.16262,8.20867,46.64062,13.66442,21.19598,17.10877,9.8513,15.00695,182.49908,12.27664,5.92801,33.32495,46.97757,,,,,,,,,,,,,
74350,6.16262,8.20867,46.64062,13.66442,21.19598,17.10877,9.8513,15.0059,182.49908,12.27664,5.92801,33.32495,46.97757,,,,,,,,,,,,,
74360,6.16262,8.20867,46.64062,13.66442,21.19598,17.10877,9.8513,15.0059,182.49908,12.27664,5.92801,33.32495,46.97757,,,,,,,,,,,,,
74370,6.16262,8.20867,46.64062,13.66442,21.19598,17.10877,9.8513,15.0059,182.49908,12.27664,5.92801,33.32495,46.97757,,,,,,,,,,,,,
74380,6.16262,8.20867,46.64062,13.66442,20.69925,17.10877,9.8513,15.0059,182.49908,12.27664,5.92801,33.32495,46.97757,,,,,,,,,,,,,
74390,6.16262,8.20867,46.64062,13.66442,20.69925,17.10877,9.8513,15.0059,182.49908,12.27664,5.92801,33.32495,46.97757,,,,,,,,,,,,,
74400,6.16262,8.20867,46.64062,13.66442,20.69925,17.10877,9.8513,15.0059,182.49908,12.27664,5.92801,33.32495,46.97757,,,,,,,,,,,,,
74410,6.16262,8.20867,46.64062,13.66442,20.69925,17.10877,9.8513,15.0059,182.49908,12.27664,5.92801,33.32495,46.97757,,,,,,,,,,,,,
74420,6.16262,8.20867,46.64062,13.66442,20.69925,17.10877,9.8513,15.0059,182.49908,12.27664,5.92801,33.32495,46.97757,,,,,,,,,,,,,
74430,6.16262,8.20867,46.64062,13.66442,20.69925,17.10877,9.8513,15.0059,182.49908,12.27664,5.92801,33.32495,46.97757,,,,,,,,,,,,,
74440,6.16262,8.20867,46.64062,13.66442,20.69925,17.10877,9.8513,15.0059,182.49908,12.27641,5.92801,33.32495,46.97757,,,,,,,,,,,,,
74450,6.16262,8.20867,46.64062,13.66442,20.69925,17.10877,9.8513,15.0059,182.49908,12.27641,5.92801,33.32495,46.97757,,,,,,,,,,,,,
74460,6.16262,8.20867,46.64062,13.66442,20.69925,17.10877,9.8513,15.0059,182.49908,12.27641,5.92801,33.32495,46.97757,,,,,,,,,,,,,
74470,6.16262,8.20867,46.64062,13.66442,20.69925,17.10877,9.8513,15.0059,182.49908,12.27641,5.92801,33.32495,46.97757,,,,,,,,,,,,,
74480,6.16262,8.20867,46.64062,13.66442,20.69925,17.10877,9.851,15.0059,182.49908,12.27641,5.92801,33.32495,46.97757,,,,,,,,,,,,,
74490,6.16262,8.20867,46.64062,13.66442,20.69925,17.10877,9.851,15.0059,182.49908,12.27641,5.92801,33.32495,46.97757,,,,,,,,,,,,,
74500,6.16262,8.20867,46.64062,13.66442,20.69925,17.10877,9.851,15.0059,182.49908,12.27641,5.92801,33.32495,46.97757,,,,,,,,,,,,,
74510,6.16262,8.20867,46.64062,13.66442,20.69925,17.10877,9.851,15.0059,182.49908,12.27641,5.92801,33.32495,46.97757,,,,,,,,,,,,,
74520,6.16262,8.20867,46.64062,13.66442,20.69925,17.10877,9.851,15.0059,182.49908,12.27641,5.92801,33.32495,46.97757,,,,,,,,,,,,,
74530,6.16262,8.20867,46.64062,13.66442,20.69925,17.10877,9.851,15.0059,182.49908,12.27641,5.92768,33.32495,46.97757,,,,,,,,,,,,,
74540,6.16262,8.20867,46.64062,13.66442,20.69925,17.10877,9.851,15.00573,182.49908,12.27641,5.92768,33.32495,46.97757,,,,,,,,,,,,,
74550,6.16262,8.20867,46.64062,13.66442,20.69925,17.10877,9.8506,15.00573,182.49908,12.27641,5.92768,33.32495,46.97757,,,,,,,,,,,,,
74560,6.16262,8.20867,46.64062,13.66442,20.69925,17.10877,9.8506,15.00573,182.49908,12.27641,5.92768,33.32495,46.97757,,,,,,,,,,,,,
74570,6.16262,8.20867,46.64062,13.66442,20.69925,17.10877,9.8506,15.00573,182.49908,12.27641,5.92768,33.32495,46.97757,,,,,,,,,,,,,
74580,6.16262,8.20867,46.64062,13.66442,20.69925,17.10877,9.8506,15.00573,182.49908,12.27641,5.92768,33.32495,46.97757,,,,,,,,,,,,,
74590,6.16262,8.20867,46.64062,13.66442,20.69925,17.10877,9.8506,15.00573,182.49908,12.27641,5.92768,33.32495,46.97757,,,,,,,,,,,,,
74600,6.16262,8.20867,46.64062,13.66442,20.69925,17.1062,9.8506,15.00573,182.49908,12.27641,5.92768,33.32495,46.97757,,,,,,,,,,,,,
74610,6.16262,8.20867,46.64062,13.66442,20.69925,17.1062,9.8506,15.00573,182.49908,12.27641,5.92768,33.32495,46.97757,,,,,,,,,,,,,
74620,6.16262,8.20867,46.64062,13.66442,20.69925,17.1062,9.8506,15.00573,182.49908,12.27503,5.92768,33.32495,46.97757,,,,,,,,,,,,,
74630,6.16262,8.20867,46.64062,13.66442,20.69925,17.1062,9.8506,15.00573,182.49908,12.27503,5.92768,33.32495,46.97757,,,,,,,,,,,,,
74640,6.16262,8.20867,46.64062,13.66442,20.69925,17.1062,9.84957,15.00573,182.49908,12.27503,5.92768,33.32495,46.97757,,,,,,,,,,,,,
74650,6.16262,8.20867,46.64062,13.66442,20.69925,17.1062,9.84927,15.00573,182.49908,12.27503,5.92768,33.32495,46.97757,,,,,,,,,,,,,
74660,6.16202,8.20867,46.64062,13.66442,20.69925,17.1062,9.84927,15.00573,182.49908,12.27503,5.92768,33.32495,46.97757,,,,,,,,,,,,,
74670,6.16202,8.20867,46.64062,13.66442,20.69925,17.1062,9.84927,15.00573,182.49908,12.27503,5.92768,33.32495,46.97757,,,,,,,,,,,,,
74680,6.16202,8.20867,46.64062,13.66442,20.69906,17.1062,9.84927,15.00573,182.49908,12.27503,5.92768,33.32495,46.97757,,,,,,,,,,,,,
74690,6.16202,8.20867,46.64062,13.66442,20.69906,17.1062,9.84927,15.00573,182.49908,12.27503,5.92768,33.32495,46.97757,,,,,,,,,,,,,
74700,6.16202,8.20867,46.64062,13.66442,20.69906,17.1062,9.84564,15.00573,182.49908,12.27503,5.92768,33.32495,46.97757,,,,,,,,,,,,,
74710,6.16202,8.20867,46.64062,13.66442,20.69906,17.1062,9.84564,15.00573,182.49908,12.27503,5.92768,33.32495,46.97757,,,,,,,,,,,,,
74720,6.16202,8.20867,46.64062,13.66442,20.69906,17.1062,9.8456,15.00573,182.49908,12.27503,5.92768,33.32495,46.97757,,,,,,,,,,,,,
74730,6.16202,8.20867,46.64062,13.66442,20.69906,17.1062,9.8456,15.00555,182.49908,12.27503,5.92768,33.32495,46.97757,,,,,,,,,,,,,
74740,6.16202,8.20867,46.64062,13.66442,20.69906,17.1062,9.8456,15.00555,182.49908,12.27503,5.92768,33.32495,46.97757,,,,,,,,,,,,,
74750,6.16202,8.20867,46.64062,13.66442,20.69906,17.1062,9.8456,15.00555,182.49908,12.27503,5.92763,33.32495,46.97757,,,,,,,,,,,,,
74760,6.16202,8.20867,46.64062,13.66442,20.69906,17.1062,9.8456,15.00555,182.49908,12.27503,5.92763,33.32495,46.97757,,,,,,,,,,,,,
74770,6.16202,8.20867,46.64062,13.66442,20.69906,17.1062,9.8456,15.00555,182.49908,12.27503,5.92763,33.32495,46.97757,,,,,,,,,,,,,
74780,6.16202,8.20867,46.64062,13.66442,20.69906,17.1062,9.8456,15.00555,182.49908,12.27503,5.92763,33.32495,46.97757,,,,,,,,,,,,,
74790,6.16202,8.20867,46.64062,13.66442,20.69906,17.1062,9.8456,15.00555,182.49908,12.27503,5.92763,33.32495,46.97757,,,,,,,,,,,,,
74800,6.16202,8.20867,46.64062,13.66442,20.69906,17.1062,9.8456,15.00555,182.49908,12.27503,5.92763,33.32495,46.97757,,,,,,,,,,,,,
74810,6.16202,8.20867,46.64062,13.66442,20.69906,17.1062,9.84377,15.00555,182.49908,12.27503,5.92763,33.32495,46.97757,,,,,,,,,,,,,
74820,6.16202,8.20867,46.64062,13.66442,20.69906,17.1062,9.84377,15.00555,182.49908,12.27503,5.92763,33.32495,46.97757,,,,,,,,,,,,,
74830,6.16202,8.20867,46.64062,13.66442,20.69906,17.1062,9.84377,15.00555,182.49908,12.27503,5.92763,33.32495,46.97757,,,,,,,,,,,,,
74840,6.16202,8.20867,46.64062,13.66442,20.69906,17.1062,9.84377,15.00555,182.49908,12.27503,5.92763,33.32495,46.97757,,,,,,,,,,,,,
74850,6.16202,8.20867,46.64062,13.66442,20.69906,17.1062,9.84377,15.00555,182.49908,12.27503,5.92763,33.32495,46.97757,,,,,,,,,,,,,
74860,6.16202,8.20867,46.64062,13.66442,20.69906,17.1062,9.84374,15.00555,182.49908,12.27503,5.92763,33.32495,46.97757,,,,,,,,,,,,,
74870,6.16202,8.20867,46.64062,13.66442,20.69906,17.1062,9.84374,15.00555,182.49908,12.27503,5.92763,33.32495,46.97757,,,,,,,,,,,,,
74880,6.16202,8.20867,46.64062,13.66442,20.69906,17.1062,9.84374,15.00555,182.49908,12.27503,5.92763,33.32495,46.97757,,,,,,,,,,,,,
74890,6.16202,8.20867,46.64062,13.66442,20.69906,17.1062,9.84374,15.00555,182.49908,12.27503,5.92763,33.32495,46.97757,,,,,,,,,,,,,
74900,6.16202,8.20867,46.64062,13.66442,20.69906,17.1062,9.84337,15.00555,182.49908,12.27503,5.92763,33.32495,46.97757,,,,,,,,,,,,,
74910,6.16202,8.20867,46.64062,13.66442,20.69906,17.1062,9.84337,15.00555,182.49908,12.27503,5.92763,33.32495,46.97757,,,,,,,,,,,,,
74920,6.16202,8.20725,46.64062,13.66442,20.69906,17.1062,9.84314,15.00555,182.49908,12.27503,5.92763,33.32495,46.97757,,,,,,,,,,,,,
74930,6.16202,8.20725,46.64062,13.66442,20.69906,17.1062,9.84314,15.00555,182.49908,12.27503,5.92763,33.32495,46.97757,,,,,,,,,,,,,
74940,6.16202,8.20725,46.64062,13.66442,20.69906,17.1062,9.84314,15.00555,182.49908,12.27503,5.92763,33.32495,46.97757,,,,,,,,,,,,,
74950,6.16202,8.20725,46.64062,13.66442,20.69906,17.1062,9.84301,15.00555,182.49908,12.27503,5.92763,33.32495,46.97757,,,,,,,,,,,,,
74960,6.16202,8.20725,46.64062,13.66442,20.69906,17.1062,9.84301,15.00555,182.49908,12.27503,5.92763,33.32495,46.97757,,,,,,,,,,,,,
74970,6.16202,8.20725,46.64062,13.66442,20.69906,17.1062,9.84301,15.00555,182.49908,12.27503,5.92763,33.32495,46.97757,,,,,,,,,,,,,
74980,6.16202,8.20725,46.64062,13.66442,20.69906,17.1062,9.84301,15.00555,182.49908,12.27503,5.92763,33.32495,46.97757,,,,,,,,,,,,,
74990,6.16202,8.20584,46.64062,13.66442,20.69906,17.1062,9.84301,15.00555,182.49908,12.27503,5.92763,33.32495,46.97757,,,,,,,,,,,,,
75000,6.16202,8.20584,46.64062,13.66442,20.69906,17.1062,9.84301,15.00555,182.49908,12.27503,5.92763,33.32495,46.97757,,,,,,,,,,,,,
75010,6.16202,8.20584,46.64062,13.66442,20.69906,17.1062,9.84294,15.00555,182.49908,12.27503,5.92763,33.32495,46.97757,,,,,,,,,,,,,
75020,6.16202,8.20584,46.64062,13.66442,20.69906,17.1062,9.84294,15.00555,182.49908,12.27503,5.92763,33.32495,46.97757,,,,,,,,,,,,,
75030,6.16202,8.20584,46.64062,13.66442,20.69906,17.1062,9.84294,15.00555,182.49908,12.27503,5.92763,33.32495,46.97757,,,,,,,,,,,,,
75040,6.16202,8.20584,46.64062,13.66442,20.69906,17.1062,9.84294,15.00555,182.49908,12.27503,5.92763,33.32495,46.97757,,,,,,,,,,,,,
75050,6.16202,8.20584,46.64062,13.66442,20.69196,17.1062,9.84294,15.00555,182.49908,12.27503,5.92763,33.32495,46.97757,,,,,,,,,,,,,
75060,6.15806,8.20584,46.64062,13.66442,20.69196,17.1062,9.84294,15.00555,182.49908,12.27503,5.92763,33.32495,46.97757,,,,,,,,,,,,,
75070,6.15806,8.20584,46.64062,13.66442,20.69196,17.1062,9.84294,15.00555,182.49908,12.27503,5.92763,33.32495,46.97757,,,,,,,,,,,,,
75080,6.15806,8.20584,46.64062,13.66442,20.69196,17.1062,9.84294,15.00555,182.49908,12.27503,5.92763,33.32495,46.97757,,,,,,,,,,,,,
75090,6.15806,8.20584,46.64062,13.66442,20.68242,17.1062,9.84294,15.00555,182.49908,12.27503,5.92763,33.32495,46.97757,,,,,,,,,,,,,
75100,6.15806,8.20584,46.64062,13.66442,20.68242,17.1062,9.84294,15.00555,182.49908,12.27503,5.92763,33.32495,46.97757,,,,,,,,,,,,,
75110,6.15806,8.20584,46.64062,13.66442,20.68242,17.1062,9.84294,15.00555,182.49908,12.27503,5.92763,33.32495,46.97757,,,,,,,,,,,,,
75120,6.15806,8.20584,46.64062,13.66442,20.68242,17.1062,9.84294,15.00555,182.49908,12.27503,5.9266,33.32495,46.97757,,,,,,,,,,,,,
75130,6.15806,8.20584,46.64062,13.66442,20.68242,17.1062,9.84294,15.00555,182.49908,12.27503,5.9266,33.32495,46.97757,,,,,,,,,,,,,
75140,6.15806,8.20584,46.64062,13.66442,20.68242,17.1062,9.84294,15.00555,182.49908,12.27503,5.9266,33.32495,46.97757,,,,,,,,,,,,,
75150,6.15806,8.20584,46.64062,13.66442,20.68242,17.1062,9.84294,15.00555,182.49908,12.27503,5.9266,33.32495,46.97757,,,,,,,,,,,,,
75160,6.15806,8.20584,46.64062,13.66442,20.68242,17.1062,9.84294,15.00555,182.49908,12.27503,5.9266,33.32495,46.97757,,,,,,,,,,,,,
75170,6.15806,8.20584,46.64062,13.66442,20.68242,17.1062,9.84294,15.00555,182.49908,12.27503,5.9266,33.32495,46.97757,,,,,,,,,,,,,
75180,6.15806,8.20584,46.64062,13.66442,20.68242,17.1062,9.84294,15.00555,182.49908,12.2748,5.9266,33.32495,46.97757,,,,,,,,,,,,,
75190,6.15806,8.20584,46.64062,13.66442,20.68242,17.1062,9.84231,15.00555,182.49908,12.2748,5.9266,33.32495,46.97757,,,,,,,,,,,,,
75200,6.15806,8.20584,46.64062,13.66442,20.68242,17.1062,9.84231,15.00555,182.49908,12.2748,5.9266,33.32495,46.97757,,,,,,,,,,,,,
75210,6.15806,8.20584,46.64062,13.66442,20.68242,17.1062,9.84231,15.00555,182.49908,12.2748,5.9266,33.32495,46.97757,,,,,,,,,,,,,
75220,6.15806,8.20584,46.64062,13.66442,20.68242,17.1062,9.84231,15.00555,182.49908,12.2748,5.9266,33.32495,46.97757,,,,,,,,,,,,,
75230,6.15806,8.20584,46.64062,13.66442,20.68242,17.09996,9.84231,15.00555,182.49908,12.2748,5.9266,33.32495,46.97757,,,,,,,,,,,,,
75240,6.15806,8.20584,46.64062,13.66442,20.68242,17.09996,9.84231,15.00555,182.49908,12.2748,5.9266,33.32495,46.97757,,,,,,,,,,,,,
75250,6.15806,8.20584,46.64062,13.66442,20.68242,17.09996,9.84231,15.00555,182.49908,12.2748,5.9266,33.32495,46.97757,,,,,,,,,,,,,
75260,6.15806,8.20584,46.64062,13.66442,20.68242,17.09996,9.84231,15.00555,182.49908,12.2748,5.9266,33.32495,46.97757,,,,,,,,,,,,,
75270,6.15806,8.20584,46.64062,13.66442,20.68242,17.09996,9.84231,15.00555,182.49908,12.2748,5.9266,33.32495,46.97757,,,,,,,,,,,,,
75280,6.15806,8.20584,46.64062,13.66442,20.68242,17.09996,9.84231,15.00555,182.49908,12.2748,5.9266,33.32495,46.97757,,,,,,,,,,,,,
75290,6.1579,8.20584,46.64062,13.66442,20.68242,17.09996,9.84231,15.00555,182.49908,12.2748,5.9266,33.32495,46.97757,,,,,,,,,,,,,
75300,6.1579,8.20584,46.64062,13.66442,20.68242,17.09996,9.84231,15.00555,182.49908,12.2748,5.9266,33.32495,46.97757,,,,,,,,,,,,,
75310,6.1579,8.20584,46.64062,13.66442,20.68242,17.09996,9.84231,15.00555,182.49908,12.2748,5.9266,33.32495,46.97757,,,,,,,,,,,,,
75320,6.1579,8.20584,46.64062,13.66442,20.68242,17.09996,9.84231,15.00555,182.49908,12.2748,5.9266,33.32495,46.97757,,,,,,,,,,,,,
75330,6.1579,8.20584,46.64062,13.66442,20.68242,17.09996,9.84231,15.00555,182.49908,12.2748,5.9266,33.32495,46.97757,,,,,,,,,,,,,
75340,6.1579,8.20584,46.64062,13.66442,20.68242,17.09996,9.84231,15.00555,182.49908,12.2748,5.9266,33.32495,46.97757,,,,,,,,,,,,,
75350,6.1579,8.20341,46.64062,13.66442,20.68242,17.09996,9.84231,15.00555,182.49908,12.2748,5.9266,33.32495,46.97757,,,,,,,,,,,,,
75360,6.1579,8.20341,46.64062,13.66442,20.68242,17.09996,9.84231,15.00555,182.49908,12.2748,5.9266,33.32495,46.97757,,,,,,,,,,,,,
75370,6.1579,8.20341,46.64062,13.66442,20.68242,17.09996,9.84187,15.00555,182.49908,12.2748,5.9266,33.32495,46.97757,,,,,,,,,,,,,
75380,6.1579,8.20341,46.64062,13.66442,20.68242,17.09996,9.84187,15.00555,182.49908,12.2748,5.9266,33.32495,46.97757,,,,,,,,,,,,,
75390,6.1579,8.20341,46.64062,13.66442,20.68242,17.09996,9.84187,15.00433,182.49908,12.2748,5.9266,33.32495,46.97757,,,,,,,,,,,,,
75400,6.1579,8.20341,46.64062,13.66442,20.68242,17.09996,9.84187,15.00433,182.49908,12.2748,5.9266,33.32495,46.97757,,,,,,,,,,,,,
75410,6.1579,8.20341,46.64062,13.66442,20.68242,17.09996,9.84187,15.00433,182.49908,12.2748,5.9266,33.32495,46.97757,,,,,,,,,,,,,
75420,6.1579,8.20341,46.64062,13.66442,20.68242,17.09996,9.84187,15.00433,182.49908,12.2748,5.9266,33.32495,46.97757,,,,,,,,,,,,,
75430,6.1579,8.20341,46.64062,13.66442,20.68242,17.09996,9.84187,15.00433,182.49908,12.2748,5.9266,33.32495,46.97757,,,,,,,,,,,,,
75440,6.1579,8.20341,46.64062,13.66442,20.68242,17.09996,9.84187,15.00433,182.49908,12.2748,5.9266,33.32495,46.97757,,,,,,,,,,,,,
75450,6.1579,8.20341,46.64062,13.66442,20.68242,17.09996,9.84187,15.00433,182.49908,12.2748,5.9266,33.32495,46.97757,,,,,,,,,,,,,
75460,6.1579,8.20341,46.64062,13.66442,20.68242,17.09996,9.84147,15.00433,182.49908,12.2748,5.92566,33.32495,46.97757,,,,,,,,,,,,,
75470,6.1579,8.20341,46.64062,13.66442,20.68242,17.09996,9.84147,15.00433,182.49908,12.2748,5.92566,33.32495,46.97757,,,,,,,,,,,,,
75480,6.1579,8.20341,46.63973,13.66442,20.67682,17.09996,9.84147,15.00433,182.49908,12.2748,5.92566,33.32495,46.97757,,,,,,,,,,,,,
75490,6.1579,8.20341,46.63973,13.66442,20.67682,17.09996,9.84147,15.00433,182.49908,12.2748,5.92566,33.32495,46.97757,,,,,,,,,,,,,
75500,6.1579,8.20341,46.63973,13.66442,20.67682,17.09996,9.84147,15.00433,182.49908,12.2748,5.92566,33.32495,46.97757,,,,,,,,,,,,,
75510,6.1579,8.20341,46.63973,13.66442,20.67682,17.09996,9.84051,15.00433,182.49908,12.2748,5.92566,33.32495,46.97757,,,,,,,,,,,,,
75520,6.1579,8.20341,46.63973,13.66442,20.67682,17.09996,9.84051,15.00433,182.49908,12.2748,5.92566,33.32495,46.97757,,,,,,,,,,,,,
75530,6.1579,8.20341,46.63973,13.66442,20.67682,17.09996,9.83971,15.00433,182.49908,12.2748,5.92566,33.32495,46.97757,,,,,,,,,,,,,
75540,6.1579,8.20341,46.63973,13.66442,20.67682,17.09886,9.83971,15.00433,182.49908,12.2748,5.92566,33.32495,46.97757,,,,,,,,,,,,,
75550,6.1579,8.20341,46.63973,13.66442,20.67682,17.09886,9.83858,15.00433,182.49908,12.2748,5.92566,33.32495,46.97757,,,,,,,,,,,,,
75560,6.1579,8.20341,46.63973,13.66442,20.67682,17.09886,9.83858,15.00433,182.49908,12.2748,5.92566,33.32495,46.97757,,,,,,,,,,,,,
75570,6.1579,8.20341,46.63973,13.66442,20.67682,17.09886,9.83768,15.00433,182.49908,12.2748,5.92566,33.32495,46.97757,,,,,,,,,,,,,
75580,6.1579,8.20341,46.63973,13.66442,20.67682,17.09886,9.83748,15.00433,182.49908,12.2748,5.92566,33.32495,46.97757,,,,,,,,,,,,,
75590,6.1579,8.20341,46.63973,13.66442,20.67682,17.09886,9.83748,15.00433,182.49908,12.2748,5.92566,33.32495,46.97757,,,,,,,,,,,,,
75600,6.1579,8.20341,46.63973,13.66442,20.67682,17.09886,9.83731,15.00433,182.49908,12.2748,5.92566,33.32495,46.97757,,,,,,,,,,,,,
75610,6.1579,8.20341,46.63973,13.66442,20.67401,17.09886,9.83478,15.00433,182.49908,12.2748,5.92566,33.32495,46.97757,,,,,,,,,,,,,
75620,6.1579,8.20341,46.63973,13.66442,20.67401,17.09886,9.83478,15.00433,182.49908,12.2748,5.92566,33.32495,46.97757,,,,,,,,,,,,,
75630,6.1579,8.20341,46.63973,13.66442,20.67401,17.09886,9.83478,15.00433,182.49908,12.2748,5.92566,33.32495,46.97757,,,,,,,,,,,,,
75640,6.1579,8.20341,46.63973,13.66442,20.67401,17.09886,9.83478,15.00433,182.49908,12.2748,5.92566,33.32495,46.97757,,,,,,,,,,,,,
75650,6.1579,8.20341,46.63973,13.66442,20.67401,17.09886,9.83478,15.00433,182.49908,12.2748,5.92566,33.32495,46.97757,,,,,,,,,,,,,
75660,6.1579,8.20341,46.63973,13.66442,20.67401,17.09886,9.83478,15.00433,182.49908,12.2748,5.92566,33.32495,46.97757,,,,,,,,,,,,,
75670,6.1579,8.20341,46.63973,13.66442,20.67401,17.09886,9.83338,15.00433,182.49908,12.2748,5.92566,33.32495,46.97757,,,,,,,,,,,,,
75680,6.1579,8.20335,46.63973,13.66442,20.67401,17.09886,9.82219,15.00433,182.49908,12.2748,5.92566,33.32495,46.97757,,,,,,,,,,,,,
75690,6.1579,8.20335,46.63973,13.66442,20.67401,17.09519,9.82219,15.00433,182.49908,12.2748,5.92481,33.32495,46.97757,,,,,,,,,,,,,
75700,6.1579,8.20335,46.63973,13.66442,20.67401,17.09519,9.82219,15.00433,182.49908,12.2748,5.92481,33.32495,46.97757,,,,,,,,,,,,,
75710,6.1579,8.20335,46.63973,13.66442,20.67401,17.09519,9.82219,15.00433,182.49908,12.2748,5.92481,33.32495,46.97757,,,,,,,,,,,,,
75720,6.1579,8.20335,46.63973,13.66442,20.67401,17.09519,9.82219,15.00433,182.49908,12.2748,5.92481,33.32495,46.97757,,,,,,,,,,,,,
75730,6.1579,8.20335,46.63973,13.66442,20.67401,17.09519,9.82219,15.00433,182.49908,12.2748,5.92481,33.32495,46.97757,,,,,,,,,,,,,
75740,6.1579,8.20335,46.63973,13.66442,20.67401,17.09519,9.82219,15.00433,182.49908,12.2748,5.92481,33.32495,46.97757,,,,,,,,,,,,,
75750,6.1579,8.20105,46.63973,13.66442,20.67401,17.09519,9.82219,15.00433,182.49908,12.2748,5.92481,33.32495,46.97757,,,,,,,,,,,,,
