Iterations,Carleton92,Carleton91,EarlHaig83,EdHEC92,KingFahd93,LSE91,Pur93,Rye92,St.Andrews83,Trent92,TorontoAS92,TorontoE92,YorkMills83,Car-f-92 , Car-s-91 ,Ear-f-83 ,Hec-s-92 ,Kfu-s-93 ,Lse-f-91 ,Pur-s-93,Rye-s-93,Sta-f-83,Tre-s-92,Uta-s-92,Ute-s-92,yor-f-83
39270,6.27555,7.82341,49.02729,14.81143,20.36685,17.05411,9.58332,14.56882,183.15047,11.94285,5.76192,32.13731,47.46747,,,,,,,,,,,,,
39280,6.27555,7.82341,49.02729,14.81143,20.36685,17.05411,9.58332,14.56882,183.15047,11.94285,5.76192,32.13731,47.46747,,,,,,,,,,,,,
39290,6.27555,7.82341,49.02729,14.81143,20.36685,17.05411,9.58332,14.56307,183.15047,11.94285,5.76192,32.13731,47.46747,,,,,,,,,,,,,
39300,6.27555,7.82341,49.02729,14.81143,20.36685,17.05411,9.58332,14.56307,183.15047,11.94285,5.76192,32.13731,47.46747,,,,,,,,,,,,,
39310,6.27555,7.82341,49.02729,14.81143,20.36685,17.05411,9.58332,14.56307,183.15047,11.94285,5.76192,32.13731,47.46747,,,,,,,,,,,,,
39320,6.27555,7.82341,49.02729,14.81143,20.36685,17.05411,9.58332,14.56307,183.15047,11.94285,5.76192,32.13731,47.46747,,,,,,,,,,,,,
39330,6.27555,7.82341,49.02729,14.81143,20.36685,17.05411,9.58332,14.56307,183.15047,11.94285,5.76192,32.13731,47.46747,,,,,,,,,,,,,
39340,6.27555,7.82341,49.02729,14.81143,20.36685,17.05411,9.58332,14.56307,183.15047,11.94285,5.76192,32.13731,47.46747,,,,,,,,,,,,,
39350,6.27555,7.82341,49.02729,14.81143,20.36685,17.05411,9.58332,14.56307,183.15047,11.94285,5.76192,32.13731,47.46747,,,,,,,,,,,,,
39360,6.27555,7.82341,49.02729,14.81143,20.36685,17.05411,9.58332,14.56307,183.15047,11.94285,5.76192,32.13731,47.46747,,,,,,,,,,,,,
39370,6.27555,7.82341,49.02729,14.81143,20.36685,17.05411,9.58298,14.56307,183.15047,11.94285,5.76192,32.13731,47.46747,,,,,,,,,,,,,
39380,6.27555,7.82341,49.02729,14.81143,20.36685,17.05411,9.58298,14.56307,183.15047,11.94285,5.76192,32.13731,47.46747,,,,,,,,,,,,,
39390,6.27555,7.82341,49.02729,14.81143,20.36685,17.05411,9.58298,14.55437,183.15047,11.94285,5.76192,32.13731,47.46747,,,,,,,,,,,,,
39400,6.27555,7.82341,49.02729,14.81143,20.36685,17.05411,9.58298,14.55437,183.15047,11.94285,5.76192,32.13731,47.46747,,,,,,,,,,,,,
39410,6.27555,7.82341,49.02729,14.81143,20.36685,17.05411,9.58298,14.55437,183.15047,11.94285,5.76192,32.13731,47.46747,,,,,,,,,,,,,
39420,6.27555,7.82341,49.02729,14.81143,20.36685,17.05411,9.58298,14.55437,183.15047,11.94285,5.76192,32.13731,47.46747,,,,,,,,,,,,,
39430,6.27555,7.82341,49.02729,14.81143,20.36685,17.05411,9.58298,14.55437,183.15047,11.94285,5.76192,32.13731,47.46747,,,,,,,,,,,,,
39440,6.27555,7.82341,49.02729,14.81143,20.36685,17.05411,9.58285,14.55437,183.15047,11.94285,5.76192,32.13731,47.46747,,,,,,,,,,,,,
39450,6.27555,7.82341,49.02729,14.81143,20.36685,17.05411,9.58245,14.55437,183.15047,11.94285,5.76192,32.13731,47.46747,,,,,,,,,,,,,
39460,6.27555,7.82341,49.02729,14.81143,20.36685,17.05411,9.58242,14.55437,183.15047,11.94285,5.76192,32.13731,47.46747,,,,,,,,,,,,,
39470,6.27555,7.82341,49.02729,14.81143,20.36685,17.05411,9.58242,14.55437,183.15047,11.94285,5.76192,32.13731,47.46747,,,,,,,,,,,,,
39480,6.27555,7.82341,49.02729,14.81143,20.36685,17.05411,9.58242,14.55437,183.15047,11.94285,5.76192,32.13731,47.46747,,,,,,,,,,,,,
39490,6.27555,7.82341,49.02729,14.81143,20.36685,17.05411,9.58242,14.55437,183.15047,11.94285,5.76192,32.13731,47.46747,,,,,,,,,,,,,
39500,6.27555,7.82341,49.02729,14.81143,20.36685,17.05411,9.58242,14.55437,183.15047,11.94285,5.76192,32.13731,47.46747,,,,,,,,,,,,,
39510,6.27555,7.82341,49.02729,14.81143,20.36685,17.05411,9.58242,14.55437,183.15047,11.94285,5.76192,32.13731,47.46747,,,,,,,,,,,,,
39520,6.27555,7.82341,49.02729,14.81143,20.36685,17.05411,9.58182,14.55437,183.15047,11.94285,5.76192,32.13731,47.46747,,,,,,,,,,,,,
39530,6.27272,7.82341,49.02729,14.81143,20.36685,17.05411,9.58182,14.55437,183.15047,11.94285,5.76192,32.13731,47.46747,,,,,,,,,,,,,
39540,6.27213,7.82341,49.02729,14.81143,20.36685,17.05411,9.57842,14.55437,183.15047,11.94285,5.76192,32.13731,47.46747,,,,,,,,,,,,,
39550,6.27213,7.82341,49.02729,14.81143,20.36685,17.05411,9.57842,14.55437,183.15047,11.94285,5.76164,32.13731,47.46747,,,,,,,,,,,,,
39560,6.27213,7.82341,49.02729,14.81143,20.36685,17.05411,9.57839,14.55437,183.15047,11.94262,5.76164,32.13731,47.46747,,,,,,,,,,,,,
39570,6.27213,7.82341,49.02729,14.81143,20.36685,17.05411,9.57832,14.55437,183.15047,11.94262,5.76164,32.13731,47.46747,,,,,,,,,,,,,
39580,6.27213,7.82341,49.02729,14.81143,20.36685,17.05411,9.57832,14.55437,183.15047,11.94262,5.76164,32.13731,47.46747,,,,,,,,,,,,,
39590,6.27213,7.82027,49.02729,14.81143,20.36685,17.05411,9.57832,14.55437,183.15047,11.94262,5.76164,32.13731,47.46747,,,,,,,,,,,,,
39600,6.27213,7.82027,49.02729,14.81143,20.36685,17.05411,9.57832,14.55437,183.15047,11.94262,5.76164,32.13731,47.46747,,,,,,,,,,,,,
39610,6.27213,7.82027,49.02729,14.81143,20.36685,17.05411,9.57832,14.55437,183.15047,11.94262,5.76164,32.13731,47.46747,,,,,,,,,,,,,
39620,6.27213,7.82027,49.02729,14.81143,20.36685,17.05411,9.57832,14.55437,183.15047,11.94262,5.76164,32.13731,47.46747,,,,,,,,,,,,,
39630,6.27213,7.82027,49.02729,14.81143,20.36685,17.05411,9.57832,14.55437,183.15047,11.94262,5.76164,32.13731,47.46747,,,,,,,,,,,,,
39640,6.27213,7.82027,49.02729,14.81143,20.36685,17.05411,9.57832,14.55437,183.15047,11.94262,5.76164,32.13731,47.46747,,,,,,,,,,,,,
39650,6.27213,7.82027,49.02729,14.81143,20.36685,17.05411,9.57832,14.55437,183.15047,11.94262,5.76164,32.13731,47.46747,,,,,,,,,,,,,
39660,6.27213,7.81886,49.02729,14.81143,20.36685,17.05411,9.57832,14.55437,183.15047,11.94262,5.76164,32.13731,47.46747,,,,,,,,,,,,,
39670,6.27213,7.81886,49.02729,14.81143,20.36685,17.05411,9.57832,14.55437,183.15047,11.94262,5.76164,32.13731,47.46747,,,,,,,,,,,,,
39680,6.27213,7.81886,49.02729,14.81143,20.36685,17.05411,9.57832,14.55437,183.15047,11.94262,5.76164,32.13731,47.46747,,,,,,,,,,,,,
39690,6.27213,7.81886,49.02729,14.81143,20.36685,17.05264,9.57832,14.55437,183.15047,11.94262,5.76164,32.13731,47.46747,,,,,,,,,,,,,
39700,6.27115,7.81886,49.02729,14.81143,20.36685,17.05264,9.57832,14.55437,183.15047,11.94262,5.76164,32.13731,47.46747,,,,,,,,,,,,,
39710,6.27115,7.81886,49.02729,14.81143,20.36685,17.05264,9.57832,14.55437,183.15047,11.94262,5.76164,32.13731,47.46747,,,,,,,,,,,,,
39720,6.27115,7.81886,49.02729,14.81143,20.36685,17.05264,9.57832,14.55437,183.15047,11.94262,5.7615,32.13731,47.46747,,,,,,,,,,,,,
39730,6.27115,7.81886,49.02729,14.81143,20.36685,17.05264,9.57749,14.55437,183.15047,11.94262,5.7615,32.13731,47.46747,,,,,,,,,,,,,
39740,6.27115,7.81886,49.02729,14.81143,20.36685,17.05264,9.57696,14.55437,183.15047,11.94262,5.7615,32.13731,47.46747,,,,,,,,,,,,,
39750,6.27115,7.81886,49.02729,14.81143,20.36685,17.05264,9.57696,14.55437,183.15047,11.93987,5.7615,32.13731,47.46747,,,,,,,,,,,,,
39760,6.27115,7.81886,49.02729,14.81143,20.36685,17.05264,9.57696,14.55437,183.15047,11.93987,5.7615,32.13731,47.46747,,,,,,,,,,,,,
39770,6.27115,7.81886,49.02729,14.81143,20.36685,17.05264,9.57696,14.55437,183.15047,11.93987,5.7615,32.13731,47.46747,,,,,,,,,,,,,
39780,6.27115,7.81886,49.02729,14.81143,20.36685,17.05264,9.57686,14.55437,183.15047,11.93987,5.7615,32.13731,47.46747,,,,,,,,,,,,,
39790,6.27115,7.81886,49.02729,14.81143,20.36685,17.05264,9.57686,14.55437,183.15047,11.93987,5.7615,32.13731,47.46747,,,,,,,,,,,,,
39800,6.27115,7.81886,49.02729,14.81143,20.36685,17.05264,9.57686,14.55437,183.15047,11.93987,5.7615,32.13731,47.46747,,,,,,,,,,,,,
39810,6.27115,7.81886,49.02729,14.81143,20.36685,17.05264,9.57606,14.55437,183.15047,11.93987,5.7615,32.13731,47.46747,,,,,,,,,,,,,
39820,6.27115,7.81886,49.02729,14.81143,20.36685,17.05264,9.57586,14.55437,183.15047,11.93987,5.7615,32.13731,47.46747,,,,,,,,,,,,,
39830,6.27115,7.81886,49.02729,14.81143,20.36685,17.05264,9.57586,14.55437,183.15047,11.93987,5.7615,32.13731,47.46747,,,,,,,,,,,,,
39840,6.27115,7.81886,49.02729,14.81143,20.36685,17.05264,9.57586,14.55437,183.15047,11.93987,5.7615,32.13731,47.46747,,,,,,,,,,,,,
39850,6.27115,7.81886,49.02729,14.81143,20.36685,17.05264,9.57446,14.55437,183.15047,11.93987,5.7615,32.13731,47.46747,,,,,,,,,,,,,
39860,6.27115,7.81886,49.02729,14.81143,20.36685,17.05264,9.57446,14.55437,183.15047,11.93987,5.7615,32.13731,47.46747,,,,,,,,,,,,,
39870,6.27115,7.81886,49.02729,14.81143,20.36685,17.05264,9.57429,14.55437,183.15047,11.93987,5.7615,32.13731,47.46747,,,,,,,,,,,,,
39880,6.27115,7.81886,49.02729,14.81143,20.36685,17.05264,9.57429,14.55437,183.15047,11.93987,5.7615,32.13731,47.46747,,,,,,,,,,,,,
39890,6.27115,7.81886,49.02729,14.81143,20.36685,17.05264,9.57429,14.55437,183.15047,11.93987,5.7615,32.13731,47.46747,,,,,,,,,,,,,
39900,6.27115,7.81886,49.02729,14.81143,20.36685,17.05264,9.57429,14.55437,183.15047,11.93987,5.7615,32.13731,47.46747,,,,,,,,,,,,,
39910,6.27055,7.81886,49.02729,14.81143,20.36685,17.05264,9.57429,14.55437,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
39920,6.27055,7.81886,49.02729,14.81143,20.36685,17.05264,9.57429,14.55437,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
39930,6.27055,7.81886,49.02729,14.81143,20.36685,17.05264,9.57429,14.55437,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
39940,6.27055,7.81886,49.02729,14.81143,20.36685,17.05264,9.57429,14.55437,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
39950,6.27055,7.81886,49.02729,14.81143,20.36685,17.05264,9.57409,14.55437,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
39960,6.27055,7.81886,49.02729,14.81143,20.36685,17.05264,9.57409,14.55437,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
39970,6.27055,7.81886,49.02729,14.81143,20.36685,17.05264,9.57343,14.55437,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
39980,6.27055,7.81886,49.02729,14.81143,20.36685,17.05264,9.57343,14.55437,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
39990,6.27055,7.8188,49.02729,14.81143,20.36685,17.05264,9.57276,14.55437,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40000,6.27055,7.8188,49.02729,14.81143,20.36685,17.05264,9.57276,14.55437,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40010,6.27055,7.8188,49.02729,14.81143,20.36685,17.05264,9.57276,14.55437,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40020,6.27055,7.8188,49.02729,14.81143,20.36685,17.05264,9.57249,14.55437,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40030,6.27055,7.8188,49.02729,14.81143,20.36685,17.05264,9.57249,14.55437,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40040,6.27055,7.8188,49.02729,14.81143,20.36685,17.05264,9.57249,14.55437,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40050,6.27055,7.8188,49.02729,14.81143,20.36685,17.05264,9.57249,14.55437,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40060,6.27055,7.8188,49.02729,14.81143,20.36685,17.05264,9.57249,14.55437,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40070,6.27055,7.8188,49.02729,14.81143,20.36685,17.05264,9.57206,14.55437,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40080,6.27055,7.8188,49.02729,14.81143,20.36685,17.05264,9.57206,14.55437,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40090,6.27055,7.8188,49.02729,14.81143,20.36685,17.05264,9.57153,14.55437,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40100,6.27055,7.8188,49.02729,14.81143,20.36685,17.05264,9.57056,14.55437,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40110,6.27055,7.8188,49.02729,14.81143,20.36685,17.05264,9.57056,14.55437,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40120,6.27055,7.8188,49.02729,14.81143,20.36685,17.05264,9.57056,14.55437,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40130,6.27055,7.8188,49.02729,14.81143,20.36685,17.05264,9.57056,14.55437,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40140,6.27055,7.8188,49.02729,14.81143,20.36685,17.05264,9.57056,14.55437,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40150,6.27055,7.8188,49.02729,14.81143,20.36685,17.05264,9.57056,14.55437,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40160,6.27055,7.8188,49.02729,14.81143,20.36685,17.05264,9.57056,14.55437,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40170,6.27055,7.8188,49.02729,14.81143,20.36685,17.05264,9.57056,14.55437,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40180,6.27055,7.8188,49.02729,14.81143,20.36685,17.05264,9.57056,14.55437,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40190,6.27055,7.8188,49.02729,14.81143,20.36685,17.05264,9.57056,14.55437,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40200,6.27055,7.8188,49.02729,14.81143,20.36685,17.05264,9.57056,14.55437,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40210,6.27055,7.8188,49.02729,14.81143,20.36685,17.05264,9.56993,14.55437,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40220,6.27055,7.8188,49.02729,14.81143,20.36685,17.05264,9.56993,14.55437,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40230,6.27055,7.8188,49.02729,14.81143,20.36685,17.05264,9.56993,14.55437,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40240,6.27055,7.8188,49.02729,14.81143,20.36685,17.05264,9.56993,14.55437,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40250,6.27055,7.8188,49.02729,14.81143,20.36685,17.05264,9.56993,14.55437,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40260,6.27055,7.81874,49.02729,14.81143,20.36685,17.05264,9.56993,14.55393,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40270,6.27055,7.81874,49.02729,14.81143,20.36685,17.05264,9.56993,14.55393,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40280,6.27055,7.81874,49.02729,14.81143,20.36685,17.05264,9.56993,14.55393,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40290,6.27055,7.81874,49.02729,14.81143,20.36685,17.05264,9.56993,14.55393,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40300,6.27055,7.81874,49.02729,14.81143,20.36685,17.05264,9.56963,14.55393,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40310,6.27055,7.81874,49.02729,14.81143,20.36685,17.05264,9.56963,14.55393,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40320,6.27055,7.81874,49.02729,14.81143,20.36685,17.05264,9.56963,14.55393,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40330,6.27055,7.81874,49.02729,14.81143,20.36685,17.05264,9.56963,14.55393,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40340,6.27055,7.81874,49.02729,14.81143,20.36685,17.05264,9.56963,14.55393,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40350,6.27055,7.81874,49.02729,14.81143,20.36685,17.05264,9.56963,14.55393,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40360,6.27055,7.81874,49.02729,14.81143,20.36685,17.05264,9.56963,14.55376,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40370,6.27055,7.81874,49.02729,14.81143,20.36685,17.05264,9.56963,14.55376,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40380,6.27055,7.81874,49.02729,14.81143,20.36685,17.05264,9.56963,14.55376,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40390,6.27055,7.81874,49.02729,14.81143,20.36685,17.05264,9.56963,14.55376,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40400,6.26887,7.81874,49.02729,14.81143,20.36685,17.05264,9.56873,14.55376,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40410,6.26887,7.81874,49.02729,14.81143,20.36685,17.05264,9.56873,14.55376,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40420,6.26887,7.81874,49.02729,14.81143,20.36685,17.05264,9.56873,14.55376,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40430,6.26887,7.81874,49.02729,14.81143,20.36685,17.05264,9.56873,14.55376,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40440,6.26887,7.81874,49.02729,14.81143,20.36685,17.05264,9.56873,14.55376,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40450,6.26887,7.81874,49.02729,14.81143,20.36685,17.05264,9.56873,14.55376,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40460,6.26887,7.81874,49.02729,14.81143,20.36685,17.05264,9.56873,14.55376,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40470,6.26887,7.81874,49.02729,14.81143,20.36685,17.05264,9.56873,14.55376,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40480,6.26887,7.81874,49.02729,14.81143,20.36685,17.05264,9.56873,14.55376,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40490,6.26887,7.81874,49.02729,14.81143,20.36685,17.05264,9.56817,14.55376,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40500,6.26887,7.81874,49.02729,14.81143,20.36685,17.05264,9.56817,14.55376,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40510,6.26887,7.81874,49.02729,14.81143,20.36685,17.05264,9.56817,14.55376,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40520,6.26887,7.81874,49.02729,14.81143,20.36685,17.05264,9.56787,14.55376,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40530,6.26887,7.81874,49.02729,14.81143,20.36685,17.05264,9.56787,14.55376,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40540,6.26887,7.81874,49.02729,14.81143,20.36685,17.05264,9.56787,14.55376,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40550,6.26887,7.81874,49.02729,14.81143,20.36685,17.05264,9.56787,14.55376,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40560,6.26887,7.81874,49.02729,14.81143,20.36685,17.05264,9.56787,14.55376,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40570,6.26887,7.81773,49.02729,14.81143,20.36685,17.05264,9.5678,14.55376,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40580,6.26887,7.81773,49.02729,14.81143,20.36685,17.05264,9.5678,14.55376,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40590,6.26887,7.81773,49.02729,14.81143,20.36685,17.05264,9.56733,14.55376,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40600,6.26887,7.81773,49.02729,14.81143,20.36685,17.05264,9.56733,14.55376,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40610,6.26887,7.81773,49.02729,14.81143,20.36685,17.05264,9.56733,14.55376,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40620,6.26887,7.81773,49.02729,14.81143,20.36685,17.05264,9.56733,14.55376,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40630,6.26887,7.81773,49.02729,14.81143,20.36685,17.05264,9.56607,14.55376,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40640,6.26887,7.81773,49.02729,14.81143,20.36685,17.05264,9.56607,14.55376,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40650,6.26887,7.81773,49.02729,14.81143,20.36685,17.05264,9.55521,14.55376,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40660,6.26887,7.81773,49.02729,14.81143,20.36685,17.05264,9.55521,14.55376,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40670,6.26887,7.81773,49.02729,14.81143,20.36685,17.05264,9.55521,14.55376,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40680,6.26887,7.81773,49.02729,14.81143,20.36685,17.05264,9.55521,14.55376,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40690,6.25117,7.81773,49.02729,14.81143,20.36685,17.05264,9.55521,14.55376,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40700,6.25117,7.81773,49.02729,14.81143,20.36685,17.05264,9.55518,14.55376,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40710,6.25117,7.81773,49.02729,14.81143,20.36685,17.05264,9.55518,14.55376,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40720,6.25117,7.81773,49.02729,14.81143,20.36685,17.05264,9.55518,14.55376,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40730,6.25117,7.81773,49.02729,14.81143,20.36685,17.05264,9.55518,14.55376,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40740,6.25117,7.81732,49.02729,14.81143,20.36685,17.05264,9.55518,14.55376,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40750,6.25117,7.81732,49.02729,14.81143,20.36685,17.05264,9.55518,14.55376,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40760,6.25117,7.81732,49.02729,14.81143,20.36685,17.05264,9.55518,14.55376,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40770,6.25117,7.81732,49.02729,14.81143,20.36685,17.05264,9.55518,14.55376,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40780,6.25117,7.81732,49.02729,14.81143,20.36685,17.05264,9.55518,14.55376,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40790,6.24981,7.81732,49.02729,14.81143,20.36685,17.05264,9.55518,14.55367,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40800,6.24981,7.81732,49.02729,14.81143,20.36685,17.05264,9.55425,14.55367,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40810,6.24981,7.81732,49.02729,14.81143,20.36685,17.05264,9.55425,14.55367,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40820,6.24981,7.81732,49.02729,14.81143,20.36685,17.05264,9.55381,14.55367,183.15047,11.93987,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40830,6.24981,7.81732,49.02729,14.81143,20.36685,17.05264,9.55381,14.55367,183.15047,11.93918,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40840,6.24981,7.81732,49.02729,14.81143,20.36685,17.05264,9.55358,14.55367,183.15047,11.93918,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40850,6.24981,7.81732,49.02729,14.81143,20.36685,17.05264,9.55358,14.55367,183.15047,11.93918,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40860,6.24981,7.81732,49.02729,14.81143,20.36685,17.05264,9.55358,14.55367,183.15047,11.93918,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40870,6.24981,7.81732,49.02729,14.81143,20.36685,17.05264,9.55358,14.55367,183.15047,11.93918,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40880,6.24981,7.81732,49.02729,14.81143,20.36685,17.05264,9.55358,14.55367,183.15047,11.93918,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40890,6.24981,7.81732,49.02729,14.81143,20.36685,17.05264,9.55358,14.55367,183.15047,11.93918,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40900,6.24981,7.81732,49.02729,14.81143,20.36685,17.05264,9.55222,14.55367,183.15047,11.93918,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40910,6.24981,7.81732,49.02729,14.81143,20.36685,17.05264,9.55222,14.55367,183.15047,11.93918,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40920,6.24981,7.81726,49.02729,14.81143,20.36685,17.05264,9.55222,14.55367,183.15047,11.93918,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40930,6.24981,7.81726,49.02729,14.81143,20.36685,17.05264,9.55188,14.55367,183.15047,11.93918,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40940,6.24981,7.81726,49.02729,14.81143,20.36685,17.05264,9.55062,14.55367,183.15047,11.93918,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40950,6.24981,7.81726,49.02729,14.81143,20.36685,17.05264,9.55062,14.55219,183.15047,11.93918,5.76103,32.13731,47.46747,,,,,,,,,,,,,
40960,6.24981,7.81726,49.02729,14.81143,20.36685,17.05264,9.55062,14.55219,183.15047,11.93918,5.76103,32.13731,47.46747,,,,,,,,,,,,,
